Source,Target
199014,91694
200921,91694
199005,91694
200914,91694
224467,91694
200924,91694
200925,91694
199000,91694
199001,91694
200917,91694
91696,91694
201060,91694
201061,91694
200926,91694
91693,91694
200910,91694
200911,91694
53125,91694
91689,91694
91690,91694
202981,91694
201842,91694
91711,91694
201773,91694
201775,91694
91712,91694
201841,91694
201774,91694
91694,200962
200962,200962
200963,200962
91694,200963
200962,200963
200963,200963
91346,91541
198994,91541
198995,91541
202979,91541
199020,91541
199021,91541
53127,91541
91794,91541
91795,91541
91797,91541
199975,91541
201176,91541
199010,91541
199982,91541
199012,91541
199980,91541
199009,91541
199981,91541
199011,91541
199992,91541
91703,91541
201351,91541
201352,91541
199990,91541
91700,91541
201226,91541
201227,91541
199988,91541
201173,91541
91706,91541
201481,91541
201482,91541
91699,91541
199983,91541
199013,91541
201164,91541
91710,91541
201712,91541
201713,91541
199991,91541
91702,91541
201289,91541
201290,91541
201174,91541
91709,91541
201649,91541
201650,91541
201175,91541
91705,91541
201418,91541
201419,91541
199987,91541
222235,91541
199979,91541
199008,91541
53125,91541
91689,91541
91690,91541
202981,91541
201842,91541
91711,91541
201773,91541
201775,91541
91712,91541
201841,91541
201774,91541
53121,91541
91537,91541
91538,91541
200077,91541
91542,91541
200030,91541
91543,91541
200029,91541
199989,91541
91541,199973
199973,199973
199974,199973
91541,199974
199973,199974
199974,199974
200325,91590
200319,91590
53122,91590
91586,91590
91587,91590
91356,91590
199256,91590
199257,91590
91594,91590
200493,91590
200494,91590
199259,91590
199260,91590
91354,91590
199172,91590
199173,91590
91592,91590
200409,91590
200410,91590
199175,91590
199176,91590
200588,91590
200535,91590
200534,91590
91595,91590
91596,91590
91355,91590
199214,91590
199215,91590
91593,91590
200451,91590
200452,91590
91353,91590
199130,91590
199131,91590
91591,91590
200367,91590
200368,91590
199133,91590
199134,91590
91352,91590
199088,91590
199089,91590
91589,91590
200275,91590
200276,91590
53128,91590
91828,91590
91829,91590
91840,91590
91841,91590
91590,200317
200317,200317
200318,200317
91590,200318
200317,200318
200318,200318
53129,91874
91871,91874
91872,91874
91874,202525
202525,202525
202526,202525
91874,202526
202525,202526
202526,202526
198998,91540
200325,91540
199925,91540
201113,91540
199934,91540
91708,91540
201596,91540
201597,91540
199928,91540
221655,91540
199926,91540
221656,91540
91697,91540
199932,91540
221657,91540
199933,91540
91707,91540
201544,91540
201545,91540
199927,91540
218279,91540
53125,91540
91689,91540
91690,91540
202981,91540
201842,91540
91711,91540
201773,91540
201775,91540
91712,91540
201841,91540
201774,91540
53121,91540
91537,91540
91538,91540
200077,91540
91542,91540
200030,91540
91543,91540
200029,91540
91540,199923
199923,199923
199924,199923
91540,199924
199923,199924
199924,199924
91977,203046
203044,203046
203045,203046
199016,91976
53132,91976
91971,91976
91972,91976
91694,91976
200962,91976
200963,91976
91541,91976
199973,91976
199974,91976
91590,91976
200317,91976
200318,91976
91874,91976
202525,91976
202526,91976
91540,91976
199923,91976
199924,91976
203016,91976
203015,91976
91976,203016
203013,203016
203014,203016
91977,203016
203044,203016
203045,203016
199016,91977
53132,91977
91971,91977
91972,91977
91694,91977
200962,91977
200963,91977
91541,91977
199973,91977
199974,91977
91590,91977
200317,91977
200318,91977
91874,91977
202525,91977
202526,91977
91540,91977
199923,91977
199924,91977
203046,91977
203016,91977
203046,230212
203015,230088
91976,203015
203013,203015
203014,203015
53120,53118
3481,53118
53114,53118
53115,53118
53117,53118
91397,53118
91398,53118
199504,53118
91399,53118
199469,53118
199470,53118
199472,53118
91400,53118
199502,53118
199503,53118
199471,53118
199016,53118
53132,53118
91971,53118
91972,53118
91694,53118
200962,53118
200963,53118
91541,53118
199973,53118
199974,53118
91590,53118
200317,53118
200318,53118
91874,53118
202525,53118
202526,53118
91540,53118
199923,53118
199924,53118
203046,53118
91976,53118
203013,53118
203014,53118
203016,53118
91977,53118
203044,53118
203045,53118
203015,53118
53118,53118
91431,53118
91432,53118
199632,53118
91433,53118
199599,53118
199600,53118
199602,53118
91434,53118
199630,53118
199631,53118
199601,53118
53126,53118
91758,53118
91759,53118
202980,53118
202050,53118
202016,53118
202015,53118
91762,53118
91763,53118
91346,53118
198994,53118
198995,53118
202979,53118
198998,53118
199020,53118
199021,53118
198997,53118
91761,53118
201983,53118
201984,53118
201985,53118
201986,53118
91974,53118
202932,53118
202933,53118
202977,53118
92292,53118
203763,53118
203764,53118
203684,53118
92252,53118
203722,53118
203723,53118
203724,53118
203765,53118
203683,53118
92251,53118
203681,53118
203682,53118
53139,53118
53140,53118
53131,53118
91939,53118
91940,53118
202786,53118
202756,53118
202755,53118
91941,53118
91942,53118
53127,53118
91794,53118
91795,53118
91797,53118
91796,53118
202154,53118
202155,53118
202156,53118
91873,53118
202493,53118
202494,53118
202495,53118
202496,53118
53129,53118
91871,53118
91872,53118
200325,53118
223642,53118
53123,53118
91641,53118
91642,53118
53130,53118
91906,53118
91907,53118
202661,53118
91908,53118
202627,53118
202628,53118
202630,53118
91909,53118
202659,53118
202660,53118
202629,53118
53124,53118
91659,53118
91660,53118
202982,53118
219157,53118
219164,53118
199015,53118
219166,53118
219162,53118
199018,53118
219295,53118
219161,53118
199019,53118
219343,53118
219163,53118
199017,53118
219247,53118
219160,53118
218280,53118
251684,53118
252235,53118
219159,53118
218281,53118
251732,53118
219158,53118
252236,53118
252301,53118
91973,53118
202898,53118
202899,53118
202978,53118
202900,53118
200912,53118
200919,53118
91695,53118
201008,53118
201009,53118
201010,53118
200918,53118
199006,53118
218661,53118
200920,53118
199004,53118
218549,53118
200923,53118
199002,53118
218437,53118
200922,53118
199003,53118
224548,53118
200913,53118
200965,53118
225588,53118
224713,53118
200915,53118
199014,53118
219100,53118
200921,53118
199005,53118
200914,53118
224467,53118
224600,53118
200924,53118
200925,53118
199000,53118
218325,53118
199001,53118
218381,53118
224466,53118
200917,53118
91696,53118
201060,53118
201061,53118
201062,53118
200926,53118
91693,53118
200910,53118
200911,53118
200927,53118
200916,53118
224468,53118
224709,53118
224708,53118
224720,53118
224714,53118
224710,53118
224712,53118
224724,53118
224718,53118
224715,53118
199975,53118
201176,53118
199010,53118
199982,53118
199012,53118
199980,53118
199009,53118
199981,53118
199011,53118
199992,53118
91703,53118
201351,53118
201352,53118
199990,53118
91700,53118
201226,53118
201227,53118
201228,53118
199988,53118
201173,53118
91706,53118
201481,53118
201482,53118
201483,53118
91699,53118
199983,53118
199013,53118
201164,53118
91710,53118
201712,53118
201713,53118
199991,53118
91702,53118
201289,53118
201290,53118
201291,53118
222234,53118
201174,53118
91709,53118
201649,53118
201650,53118
201651,53118
201175,53118
91705,53118
201418,53118
201419,53118
201420,53118
199987,53118
222235,53118
222663,53118
200319,53118
223587,53118
202527,53118
229003,53118
199979,53118
199008,53118
218717,53118
199925,53118
226053,53118
201113,53118
199934,53118
91708,53118
201596,53118
201597,53118
201598,53118
199928,53118
221655,53118
221848,53118
199926,53118
221656,53118
221739,53118
91697,53118
199932,53118
221657,53118
221906,53118
221654,53118
199933,53118
91707,53118
201544,53118
201545,53118
201546,53118
199927,53118
218279,53118
221791,53118
53125,53118
91689,53118
91690,53118
202981,53118
201842,53118
91711,53118
201773,53118
201775,53118
91712,53118
201841,53118
201774,53118
91692,53118
200878,53118
200879,53118
200880,53118
200881,53118
53122,53118
91586,53118
91587,53118
91356,53118
199256,53118
199257,53118
91594,53118
200493,53118
200494,53118
199259,53118
199260,53118
199258,53118
91354,53118
199172,53118
199173,53118
91592,53118
200409,53118
200410,53118
199175,53118
199176,53118
199174,53118
200588,53118
200535,53118
200534,53118
91595,53118
91596,53118
91355,53118
199214,53118
199215,53118
91593,53118
200451,53118
200452,53118
91588,53118
200236,53118
200237,53118
200238,53118
200239,53118
91353,53118
199130,53118
199131,53118
91591,53118
200367,53118
200368,53118
199133,53118
199134,53118
199132,53118
91352,53118
199088,53118
199089,53118
91589,53118
200275,53118
200276,53118
199090,53118
53128,53118
91828,53118
91829,53118
91840,53118
91841,53118
91830,53118
202306,53118
202307,53118
202308,53118
202309,53118
91975,53118
202974,53118
202975,53118
202983,53118
202984,53118
200966,53118
199993,53118
200329,53118
202528,53118
199935,53118
53119,53118
91463,53118
91464,53118
199758,53118
91465,53118
199725,53118
199726,53118
199728,53118
91466,53118
199756,53118
199757,53118
199727,53118
53116,53118
91344,53118
91345,53118
199351,53118
91359,53118
199297,53118
199298,53118
199300,53118
91360,53118
199349,53118
199350,53118
199299,53118
53121,53118
91537,53118
91538,53118
200077,53118
91542,53118
200030,53118
91543,53118
200029,53118
91539,53118
199886,53118
199887,53118
199888,53118
199889,53118
199989,53118
53118,91431
91431,91431
91432,91431
53118,91432
91431,91432
91432,91432
91434,199632
199630,199632
199631,199632
53118,91433
91431,91433
91432,91433
199602,91433
199601,91433
91433,199602
199599,199602
199600,199602
91434,199602
199630,199602
199631,199602
53118,91434
91431,91434
91432,91434
199632,91434
199602,91434
199632,221159
199601,221035
91433,199601
199599,199601
199600,199601
53120,53126
3481,53126
53114,53126
53115,53126
53117,53126
91397,53126
91398,53126
199504,53126
91399,53126
199469,53126
199470,53126
199472,53126
91400,53126
199502,53126
199503,53126
199471,53126
199016,53126
53132,53126
91971,53126
91972,53126
91694,53126
200962,53126
200963,53126
91541,53126
199973,53126
199974,53126
91590,53126
200317,53126
200318,53126
91874,53126
202525,53126
202526,53126
91540,53126
199923,53126
199924,53126
203046,53126
91976,53126
203013,53126
203014,53126
203016,53126
91977,53126
203044,53126
203045,53126
203015,53126
53118,53126
91431,53126
91432,53126
199632,53126
91433,53126
199599,53126
199600,53126
199602,53126
91434,53126
199630,53126
199631,53126
199601,53126
53126,53126
91758,53126
91759,53126
202980,53126
202050,53126
202016,53126
202015,53126
91762,53126
91763,53126
91346,53126
198994,53126
198995,53126
202979,53126
198998,53126
199020,53126
199021,53126
198997,53126
91761,53126
201983,53126
201984,53126
201985,53126
201986,53126
91974,53126
202932,53126
202933,53126
202977,53126
92292,53126
203763,53126
203764,53126
203684,53126
92252,53126
203722,53126
203723,53126
203724,53126
203765,53126
203683,53126
92251,53126
203681,53126
203682,53126
53139,53126
53140,53126
53131,53126
91939,53126
91940,53126
202786,53126
202756,53126
202755,53126
91941,53126
91942,53126
53127,53126
91794,53126
91795,53126
91797,53126
91796,53126
202154,53126
202155,53126
202156,53126
91873,53126
202493,53126
202494,53126
202495,53126
202496,53126
53129,53126
91871,53126
91872,53126
200325,53126
223642,53126
53130,53126
91906,53126
91907,53126
202661,53126
91908,53126
202627,53126
202628,53126
202630,53126
91909,53126
202659,53126
202660,53126
202629,53126
53124,53126
91659,53126
91660,53126
202982,53126
219157,53126
219164,53126
199015,53126
219166,53126
219162,53126
199018,53126
219295,53126
219161,53126
199019,53126
219343,53126
219163,53126
199017,53126
219247,53126
219160,53126
218280,53126
251684,53126
252235,53126
219159,53126
218281,53126
251732,53126
219158,53126
252236,53126
252301,53126
91973,53126
202898,53126
202899,53126
202978,53126
202900,53126
200912,53126
200919,53126
91695,53126
201008,53126
201009,53126
201010,53126
200918,53126
199006,53126
218661,53126
200920,53126
199004,53126
218549,53126
200923,53126
199002,53126
218437,53126
200922,53126
199003,53126
224548,53126
200913,53126
200965,53126
225588,53126
200915,53126
199014,53126
219100,53126
200921,53126
199005,53126
200914,53126
224467,53126
224600,53126
200924,53126
200925,53126
199000,53126
218325,53126
199001,53126
218381,53126
224466,53126
200917,53126
91696,53126
201060,53126
201061,53126
201062,53126
200926,53126
91693,53126
200910,53126
200911,53126
200927,53126
200916,53126
224468,53126
224709,53126
224708,53126
224714,53126
224710,53126
224712,53126
224724,53126
224718,53126
224715,53126
199975,53126
201176,53126
199010,53126
199982,53126
199012,53126
199980,53126
199009,53126
199981,53126
199011,53126
199992,53126
91703,53126
201351,53126
201352,53126
199990,53126
91700,53126
201226,53126
201227,53126
201228,53126
199988,53126
201173,53126
91706,53126
201481,53126
201482,53126
201483,53126
91699,53126
199983,53126
199013,53126
201164,53126
91710,53126
201712,53126
201713,53126
199991,53126
91702,53126
201289,53126
201290,53126
201291,53126
222234,53126
201174,53126
91709,53126
201649,53126
201650,53126
201651,53126
201175,53126
91705,53126
201418,53126
201419,53126
201420,53126
199987,53126
222235,53126
222663,53126
200319,53126
223587,53126
202527,53126
229003,53126
199979,53126
199008,53126
218717,53126
199925,53126
226053,53126
201113,53126
199934,53126
91708,53126
201596,53126
201597,53126
201598,53126
199928,53126
221655,53126
221848,53126
199926,53126
221656,53126
221739,53126
91697,53126
199932,53126
221657,53126
221906,53126
221654,53126
199933,53126
91707,53126
201544,53126
201545,53126
201546,53126
199927,53126
218279,53126
221791,53126
53125,53126
91689,53126
91690,53126
202981,53126
201842,53126
91711,53126
201773,53126
201775,53126
91712,53126
201841,53126
201774,53126
91692,53126
200878,53126
200879,53126
200880,53126
200881,53126
53122,53126
91586,53126
91587,53126
91356,53126
199256,53126
199257,53126
91594,53126
200493,53126
200494,53126
199259,53126
199260,53126
199258,53126
91354,53126
199172,53126
199173,53126
91592,53126
200409,53126
200410,53126
199175,53126
199176,53126
199174,53126
200588,53126
200535,53126
200534,53126
91595,53126
91596,53126
91355,53126
199214,53126
199215,53126
91593,53126
200451,53126
200452,53126
91588,53126
200236,53126
200237,53126
200238,53126
200239,53126
91353,53126
199130,53126
199131,53126
91591,53126
200367,53126
200368,53126
199133,53126
199134,53126
199132,53126
91352,53126
199088,53126
199089,53126
91589,53126
200275,53126
200276,53126
199090,53126
53128,53126
91828,53126
91829,53126
91840,53126
91841,53126
91830,53126
202306,53126
202307,53126
202308,53126
202309,53126
